time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.0240615076573,-0.0661304631739,11.3194242615,6.25975259023,0.0517551131902,0.0,-0.127054648155,-0.16284097189,2.26606932469,-0.0136557524325,0.13946608643,0.0,406.89496682833084,406.29084289645306,407.35224934578406,408.14249251955897
1.3200000000000007,-0.0327143029583,-0.0763557680799,11.4570133709,6.2593993189,0.0604896647121,0.0,-0.162182137651,-0.178052026879,2.3200754163,0.00632228827804,0.155610459053,0.0,427.5924001842334,428.9859664836088,425.89221548428304,427.5975530351475
1.3800000000000008,-0.0439380763765,-0.0876075846249,11.6025036097,6.25959272166,0.0703595217718,0.0,-0.213055363752,-0.196962128685,2.52908115756,-0.00383460559814,0.178054009532,0.0,475.36021802579523,477.1002882237663,475.7030309682945,474.9246137269664
1.4400000000000008,-0.0583798934998,-0.0999670671864,11.7594722676,6.25929853423,0.0808848356896,0.0,-0.269507252667,-0.215039178198,2.70271294526,-0.0071308160363,0.169565526473,0.0,467.0997376670715,466.46528316175284,466.08727273358244,465.82968374274924
1.5000000000000009,-0.0761239447013,-0.113324854168,11.9229345017,6.25874198397,0.0914208293844,0.0,-0.322923162707,-0.230262120277,2.7458291702,-0.0139538581707,0.185529299113,0.0,426.3368586219536,427.72942529263156,426.34826147039786,425.76502385597786
1.560000000000001,-0.0973810600254,-0.127635300935,12.0900893334,6.25751710636,0.102261064403,0.0,-0.386718504979,-0.246842953742,2.82567992397,-0.038256144121,0.168574787166,0.0,439.67117010528375,438.29601484811474,439.8106921274176,437.79319000173376
1.620000000000001,-0.122371151665,-0.142893197593,12.2590611966,6.25511038953,0.112110313023,0.0,-0.447132927546,-0.261950693152,2.80664713492,-0.0441078488473,0.153410396964,0.0,407.55292957478036,406.2235214907067,407.01973354890276,406.49468187672613
1.680000000000001,-0.151658896736,-0.159225915299,12.4313056318,6.25258420264,0.12128123411,0.0,-0.530062564711,-0.282734724996,2.9343639222,-0.0383691636881,0.151702395186,0.0,455.5544810729703,455.439301345611,453.8804488063495,454.33985431612416
1.740000000000001,-0.186392494692,-0.176926744079,12.6133944044,6.25009122217,0.130040866104,0.0,-0.628704696123,-0.30755092886,3.13455419631,-0.0488187211711,0.131033088685,0.0,478.9878347070675,477.431398346978,477.46895686826326,476.6702608795707
1.8000000000000012,-0.226519353697,-0.195992398329,12.8019647809,6.24676465017,0.137789510474,0.0,-0.709551145476,-0.328241271804,3.15093775937,-0.0739453394014,0.125074372493,0.0,421.6520368703952,421.15317476569817,422.85104966487165,420.6783577753552
1.8600000000000012,-0.272053365206,-0.216474975922,12.9944631731,6.24220345111,0.145082229995,0.0,-0.808975366156,-0.354961763057,3.265175904,-0.0805277780087,0.113349295507,0.0,454.8022329575032,453.8750690984821,453.0013696796058,452.467276827624
1.9200000000000013,-0.323723664339,-0.238662856281,13.1939114047,6.23706719963,0.152087879728,0.0,-0.914040274352,-0.38513169377,3.38256604943,-0.098415314062,0.12282904531,0.0,455.453852993589,456.2232075985482,456.02827642202635,454.591145139184
1.9800000000000013,-0.381561869639,-0.262685081971,13.3985128556,6.23088269723,0.15922419055,0.0,-1.01456789583,-0.416167406554,3.43711618623,-0.114556730314,0.109737670321,0.0,437.0898587327315,436.01033640754815,437.782030603159,436.42719624839725
2.0400000000000014,-0.445648796626,-0.288717322167,13.6068480651,6.22408254492,0.166193994087,0.0,-1.12229330895,-0.45221963356,3.50695475681,-0.11100165352,0.126627166877,0.0,442.3135748025605,443.7143419539537,441.96027027676325,442.24169134670757
2.1000000000000014,-0.516953969441,-0.317262889171,13.8229461071,6.2171997291,0.173460721915,0.0,-1.25530290877,-0.500026415166,3.69541894277,-0.123413609541,0.106828252735,0.0,479.03054830006664,477.5344670364067,482.17589362127666,481.22652527395604
